"ndc","rxcui","in_rxcui","has_min","in_tty","in_name","in_synonym","in_umlscui","atc5","ddd","u","adm_r","whocc_note"
"00904016012",1291082,5492,FALSE,"IN","hydrocortisone",NA,NA,"D07AA02",NA,NA,NA,NA
"00904016012",1291082,5492,FALSE,"IN","hydrocortisone",NA,NA,"D07XA01",NA,NA,NA,NA
"00904016012",1291082,5492,FALSE,"IN","hydrocortisone",NA,NA,"H02AB09",NA,NA,NA,NA
"00904016012",1291082,5492,FALSE,"IN","hydrocortisone",NA,NA,"S01BA02",NA,NA,NA,NA
"00904016012",1291082,5492,FALSE,"IN","hydrocortisone",NA,NA,"S01CB03",NA,NA,NA,NA
"00904016012",1291082,5492,FALSE,"IN","hydrocortisone",NA,NA,"S02BA01",NA,NA,NA,NA
"00904020161",856834,704,FALSE,"IN","amitriptyline",NA,NA,"N06AA09",NA,NA,NA,NA
"00904020261",856845,704,FALSE,"IN","amitriptyline",NA,NA,"N06AA09",NA,NA,NA,NA
"00904027060",210467,11256,FALSE,"IN","vitamin E",NA,NA,"A11HA03",NA,NA,NA,NA
"00904027760",260476,11256,FALSE,"IN","vitamin E",NA,NA,"A11HA03",NA,NA,NA,NA
"00904041161",856448,8787,FALSE,"IN","propranolol",NA,NA,"C07AA05",NA,NA,NA,NA
"00904042806",1649988,3640,FALSE,"IN","doxycycline",NA,NA,"A01AB22",NA,NA,NA,NA
"00904042806",1649988,3640,FALSE,"IN","doxycycline",NA,NA,"J01AA02",NA,NA,NA,NA
"00904043004",1650143,3640,FALSE,"IN","doxycycline",NA,NA,"A01AB22",NA,NA,NA,NA
"00904043004",1650143,3640,FALSE,"IN","doxycycline",NA,NA,"J01AA02",NA,NA,NA,NA
"00904052361",282402,1151,FALSE,"IN","ascorbic acid",NA,NA,"A11GA01",NA,NA,NA,NA
"00904052361",282402,1151,FALSE,"IN","ascorbic acid",NA,NA,"G01AD03",NA,NA,NA,NA
"00904052361",282402,1151,FALSE,"IN","ascorbic acid",NA,NA,"S01XA15",NA,NA,NA,NA
"00904052560",308384,1151,FALSE,"IN","ascorbic acid",NA,NA,"A11GA01",NA,NA,NA,NA
"00904052560",308384,1151,FALSE,"IN","ascorbic acid",NA,NA,"G01AD03",NA,NA,NA,NA
"00904052560",308384,1151,FALSE,"IN","ascorbic acid",NA,NA,"S01XA15",NA,NA,NA,NA
"00904053061",1432313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00904054460",313323,10454,FALSE,"IN","thiamine",NA,NA,"A11DA01",NA,NA,NA,NA
"00904056060",96304,8691,FALSE,"IN","primidone",NA,NA,"N03AA03",NA,NA,NA,NA
"00904062960",314131,7393,FALSE,"IN","niacin",NA,NA,"C04AC01",NA,NA,NA,NA
"00904062960",314131,7393,FALSE,"IN","niacin",NA,NA,"C10AD02",NA,NA,NA,NA
"00904098950",310316,24947,FALSE,"IN","ferrous sulfate",NA,NA,"B03AA07",NA,NA,NA,NA
"00904105561",885219,1424,FALSE,"IN","benztropine","benzatropine",NA,"N04AC01",NA,NA,NA,NA
"00904105661",885213,1424,FALSE,"IN","benztropine","benzatropine",NA,"N04AC01",NA,NA,NA,NA
"00904107061",311666,6915,FALSE,"IN","metoclopramide",NA,NA,"A03FA01",NA,NA,NA,NA
"00904125061",312899,36108,FALSE,"IN","salsalate",NA,NA,"N02BA06",NA,NA,NA,NA
"00904125161",583170,36108,FALSE,"IN","salsalate",NA,NA,"N02BA06",NA,NA,NA,NA
"00904131309",308762,19478,FALSE,"IN","bismuth subsalicylate",NA,NA,NA,NA,NA,NA,NA
"00904145361",314106,6922,FALSE,"IN","metronidazole",NA,NA,"A01AB17",NA,NA,NA,NA
"00904145361",314106,6922,FALSE,"IN","metronidazole",NA,NA,"D06BX01",NA,NA,NA,NA
"00904145361",314106,6922,FALSE,"IN","metronidazole",NA,NA,"G01AF01",NA,NA,NA,NA
"00904145361",314106,6922,FALSE,"IN","metronidazole",NA,NA,"J01XD01",NA,NA,NA,NA
"00904145361",314106,6922,FALSE,"IN","metronidazole",NA,NA,"P01AB01",NA,NA,NA,NA
"00904150061",197900,6470,FALSE,"IN","lorazepam",NA,NA,"N05BA06",NA,NA,NA,NA
"00904150161",197901,6470,FALSE,"IN","lorazepam",NA,NA,"N05BA06",NA,NA,NA,NA
"00904174861",197805,5640,FALSE,"IN","ibuprofen",NA,NA,"C01EB16",NA,NA,NA,NA
"00904174861",197805,5640,FALSE,"IN","ibuprofen",NA,NA,"G02CC01",NA,NA,NA,NA
"00904174861",197805,5640,FALSE,"IN","ibuprofen",NA,NA,"M01AE01",NA,NA,NA,NA
"00904174861",197805,5640,FALSE,"IN","ibuprofen",NA,NA,"M02AA13",NA,NA,NA,NA
"00904174861",197805,5640,FALSE,"IN","ibuprofen",NA,NA,"R02AX02",NA,NA,NA,NA
"00904198261",209375,161,FALSE,"IN","acetaminophen",NA,NA,"N02BE01",NA,NA,NA,NA
"00904198861",209443,161,FALSE,"IN","acetaminophen",NA,NA,"N02BE01",NA,NA,NA,NA
"00904201559",212033,1191,FALSE,"IN","aspirin",NA,NA,"A01AD05",NA,NA,NA,NA
"00904201559",212033,1191,FALSE,"IN","aspirin",NA,NA,"B01AC06",NA,NA,NA,NA
"00904201559",212033,1191,FALSE,"IN","aspirin",NA,NA,"N02BA01",NA,NA,NA,NA
"00904205159",211482,3444,FALSE,"IN","dimenhydrinate",NA,NA,"R06AA11",NA,NA,NA,NA
"00904208560",313638,11246,FALSE,"IN","vitamin A",NA,NA,"A11CA01",NA,NA,NA,NA
"00904208560",313638,11246,FALSE,"IN","vitamin A",NA,NA,"D10AD02",NA,NA,NA,NA
"00904208560",313638,11246,FALSE,"IN","vitamin A",NA,NA,"R01AX02",NA,NA,NA,NA
"00904208560",313638,11246,FALSE,"IN","vitamin A",NA,NA,"S01XA02",NA,NA,NA,NA
"00904213761",198630,24942,FALSE,"IN","ferrous gluconate",NA,NA,"B03AA03",NA,NA,NA,NA
"00904215461",206842,6058,FALSE,"IN","isosorbide dinitrate",NA,NA,"C01DA08",NA,NA,NA,NA
"00904215461",206842,6058,FALSE,"IN","isosorbide dinitrate",NA,NA,"C05AE02",NA,NA,NA,NA
"00904224461",1483571,82003,FALSE,"IN","docusate",NA,NA,NA,NA,NA,NA,NA
"00904227260",198024,7393,FALSE,"IN","niacin",NA,NA,"C04AC01",NA,NA,NA,NA
"00904227260",198024,7393,FALSE,"IN","niacin",NA,NA,"C10AD02",NA,NA,NA,NA
"00904264860",197596,3356,FALSE,"IN","dicloxacillin",NA,NA,"J01CF01",NA,NA,NA,NA
"00904272561",198335,10180,TRUE,"IN","sulfamethoxazole",NA,NA,"J01EC01",NA,NA,NA,NA
"00904272561",198335,10829,TRUE,"IN","trimethoprim",NA,NA,"J01EA01",NA,NA,NA,NA
"00904272561",198335,10831,TRUE,"MIN","sulfamethoxazole / trimethoprim",NA,NA,"J01EE01",NA,NA,NA,NA
"00904282161",863664,32675,FALSE,"IN","oxybutynin",NA,NA,"G04BD04",NA,NA,NA,NA
"00904292061",897683,11170,FALSE,"IN","verapamil",NA,NA,"C08DA01",NA,NA,NA,NA
"00904292461",897666,11170,FALSE,"IN","verapamil",NA,NA,"C08DA01",NA,NA,NA,NA
"00904322035",702050,47686,FALSE,"IN","carbamide peroxide",NA,NA,NA,NA,NA,NA,NA
"00904336561",197391,1292,FALSE,"IN","baclofen",NA,NA,"M03BX01",NA,NA,NA,NA
"00904357161",860221,6703,FALSE,"IN","megestrol",NA,NA,"G03AC05",NA,NA,NA,NA
"00904357161",860221,6703,FALSE,"IN","megestrol",NA,NA,"G03DB02",NA,NA,NA,NA
"00904357161",860221,6703,FALSE,"IN","megestrol",NA,NA,"L02AB01",NA,NA,NA,NA
"00904385561",308979,2002,FALSE,"IN","carbamazepine",NA,NA,"N03AF01",NA,NA,NA,NA
"00904386575",707381,9863,FALSE,"IN","sodium chloride",NA,NA,"A12CA01",NA,NA,NA,NA
"00904386575",707381,9863,FALSE,"IN","sodium chloride",NA,NA,"B05CB01",NA,NA,NA,NA
"00904386575",707381,9863,FALSE,"IN","sodium chloride",NA,NA,"B05XA03",NA,NA,NA,NA
"00904399061",856377,10737,FALSE,"IN","trazodone",NA,NA,"N06AX05",NA,NA,NA,NA
"00904399161",856373,10737,FALSE,"IN","trazodone",NA,NA,"N06AX05",NA,NA,NA,NA
"00904401408",308210,733,FALSE,"IN","ampicillin",NA,NA,"J01CA01",NA,NA,NA,NA
"00904401408",308210,733,FALSE,"IN","ampicillin",NA,NA,"S01AA19",NA,NA,NA,NA
"00904404073",318272,1191,FALSE,"IN","aspirin",NA,NA,"A01AD05",NA,NA,NA,NA
"00904404073",318272,1191,FALSE,"IN","aspirin",NA,NA,"B01AC06",NA,NA,NA,NA
"00904404073",318272,1191,FALSE,"IN","aspirin",NA,NA,"N02BA01",NA,NA,NA,NA
"00904420260",198025,7405,FALSE,"IN","niacinamide",NA,NA,"A11HA01",NA,NA,NA,NA
"00904421813",309604,11248,FALSE,"IN","vitamin B12",NA,NA,"B03BA01",NA,NA,NA,NA
"00904504260",311875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00904504561",308963,1998,FALSE,"IN","captopril",NA,NA,"C09AA01",NA,NA,NA,NA
"00904504661",317173,1998,FALSE,"IN","captopril",NA,NA,"C09AA01",NA,NA,NA,NA
"00904505359",1049162,8896,FALSE,"IN","pseudoephedrine",NA,NA,"R01BA02",NA,NA,NA,NA
"00904506260",198538,47613,FALSE,"IN","calcium citrate",NA,NA,"A12AA13",NA,NA,NA,NA
"00904516561",312935,36387,FALSE,"IN","sennosides, USP",NA,NA,"A06AB06",NA,NA,NA,NA
"00904517416",1092424,3498,FALSE,"IN","diphenhydramine",NA,NA,"D04AA32",NA,NA,NA,NA
"00904517416",1092424,3498,FALSE,"IN","diphenhydramine",NA,NA,"R06AA02",NA,NA,NA,NA
"00904525530",238159,161,FALSE,"IN","acetaminophen",NA,NA,"N02BE01",NA,NA,NA,NA
"00904526161",198191,9143,FALSE,"IN","ranitidine",NA,NA,"A02BA02",NA,NA,NA,NA
"00904530661",1049909,3498,FALSE,"IN","diphenhydramine",NA,NA,"D04AA32",NA,NA,NA,NA
"00904530661",1049909,3498,FALSE,"IN","diphenhydramine",NA,NA,"R06AA02",NA,NA,NA,NA
"00904531360",855036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00904541501",992766,6932,FALSE,"IN","miconazole",NA,NA,"A01AB09",NA,NA,NA,NA
"00904541501",992766,6932,FALSE,"IN","miconazole",NA,NA,"A07AC01",NA,NA,NA,NA
"00904541501",992766,6932,FALSE,"IN","miconazole",NA,NA,"D01AC02",NA,NA,NA,NA
"00904541501",992766,6932,FALSE,"IN","miconazole",NA,NA,"G01AF04",NA,NA,NA,NA
"00904541501",992766,6932,FALSE,"IN","miconazole",NA,NA,"J02AB01",NA,NA,NA,NA
"00904541501",992766,6932,FALSE,"IN","miconazole",NA,NA,"S02AA13",NA,NA,NA,NA
"00904549213",2466530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00904549261",311721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00904550261",858813,3827,FALSE,"IN","enalapril",NA,NA,"C09AA02",NA,NA,NA,NA
"00904552261",197625,49276,FALSE,"IN","doxazosin",NA,NA,"C02CA04",NA,NA,NA,NA
"00904552461",197627,49276,FALSE,"IN","doxazosin",NA,NA,"C02CA04",NA,NA,NA,NA
"00904553561",198013,7258,FALSE,"IN","naproxen",NA,NA,"G02CC02",NA,NA,NA,NA
"00904553561",198013,7258,FALSE,"IN","naproxen",NA,NA,"M01AE02",NA,NA,NA,NA
"00904553561",198013,7258,FALSE,"IN","naproxen",NA,NA,"M02AA12",NA,NA,NA,NA
"00904553661",198012,7258,FALSE,"IN","naproxen",NA,NA,"G02CC02",NA,NA,NA,NA
"00904553661",198012,7258,FALSE,"IN","naproxen",NA,NA,"M01AE02",NA,NA,NA,NA
"00904553661",198012,7258,FALSE,"IN","naproxen",NA,NA,"M02AA12",NA,NA,NA,NA
"00904555960",198150,8691,FALSE,"IN","primidone",NA,NA,"N03AA03",NA,NA,NA,NA
"00904561061",858817,3827,FALSE,"IN","enalapril",NA,NA,"C09AA02",NA,NA,NA,NA
"00904563161",310430,25480,FALSE,"IN","gabapentin",NA,NA,"N02BF01",NA,NA,NA,NA
"00904563261",310431,25480,FALSE,"IN","gabapentin",NA,NA,"N02BF01",NA,NA,NA,NA
"00904563461",861007,6809,FALSE,"IN","metformin",NA,NA,"A10BA02",2,"g","O",NA
"00904563561",861010,6809,FALSE,"IN","metformin",NA,NA,"A10BA02",2,"g","O",NA
"00904565261",313219,37798,FALSE,"IN","terazosin",NA,NA,"G04CA03",5,"mg","O",NA
"00904565661",884173,2599,FALSE,"IN","clonidine",NA,NA,"C02AC01",NA,NA,NA,NA
"00904565661",884173,2599,FALSE,"IN","clonidine",NA,NA,"N02CX02",NA,NA,NA,NA
"00904565661",884173,2599,FALSE,"IN","clonidine",NA,NA,"S01EA04",NA,NA,NA,NA
"00904565761",884185,2599,FALSE,"IN","clonidine",NA,NA,"C02AC01",NA,NA,NA,NA
"00904565761",884185,2599,FALSE,"IN","clonidine",NA,NA,"N02CX02",NA,NA,NA,NA
"00904565761",884185,2599,FALSE,"IN","clonidine",NA,NA,"S01EA04",NA,NA,NA,NA
"00904567661",1738483,32937,FALSE,"IN","paroxetine",NA,NA,"N06AB05",NA,NA,NA,NA
"00904567761",1738495,32937,FALSE,"IN","paroxetine",NA,NA,"N06AB05",NA,NA,NA,NA
"00904567861",1738503,32937,FALSE,"IN","paroxetine",NA,NA,"N06AB05",NA,NA,NA,NA
"00904568461",198051,7646,FALSE,"IN","omeprazole",NA,NA,"A02BC01",NA,NA,NA,NA
"00904571135",1000990,7812,FALSE,"IN","oxymetazoline",NA,NA,"D11AX27",NA,NA,NA,NA
"00904571135",1000990,7812,FALSE,"IN","oxymetazoline",NA,NA,"R01AA05",NA,NA,NA,NA
"00904571135",1000990,7812,FALSE,"IN","oxymetazoline",NA,NA,"R01AB07",NA,NA,NA,NA
"00904571135",1000990,7812,FALSE,"IN","oxymetazoline",NA,NA,"S01GA04",NA,NA,NA,NA
"00904578461",310384,4493,FALSE,"IN","fluoxetine",NA,NA,"N06AB03",NA,NA,NA,NA
"00904578561",310385,4493,FALSE,"IN","fluoxetine",NA,NA,"N06AB03",NA,NA,NA,NA
"00904578961",197310,281,FALSE,"IN","acyclovir",NA,NA,"D06BB03",NA,NA,NA,NA
"00904578961",197310,281,FALSE,"IN","acyclovir",NA,NA,"J05AB01",NA,NA,NA,NA
"00904578961",197310,281,FALSE,"IN","acyclovir",NA,NA,"S01AD03",NA,NA,NA,NA
"00904579061",197311,281,FALSE,"IN","acyclovir",NA,NA,"D06BB03",NA,NA,NA,NA
"00904579061",197311,281,FALSE,"IN","acyclovir",NA,NA,"J05AB01",NA,NA,NA,NA
"00904579061",197311,281,FALSE,"IN","acyclovir",NA,NA,"S01AD03",NA,NA,NA,NA
"00904579461",860975,6809,FALSE,"IN","metformin",NA,NA,"A10BA02",2,"g","O",NA
"00904580061",314231,36567,FALSE,"IN","simvastatin",NA,NA,"C10AA01",NA,NA,NA,NA
"00904580861",314076,29046,FALSE,"IN","lisinopril",NA,NA,"C09AA03",NA,NA,NA,NA
"00904580961",314077,29046,FALSE,"IN","lisinopril",NA,NA,"C09AA03",NA,NA,NA,NA
"00904582460",199362,2418,FALSE,"IN","cholecalciferol",NA,NA,"A11CC05",NA,NA,NA,NA
"00904582461",199362,2418,FALSE,"IN","cholecalciferol",NA,NA,"A11CC05",NA,NA,NA,NA
"00904585261",1014678,20610,FALSE,"IN","cetirizine",NA,NA,"R06AE07",NA,NA,NA,NA
"00904585261",1014678,20610,FALSE,"IN","cetirizine",NA,NA,"S01GX12",NA,NA,NA,NA
"00904585361",197805,5640,FALSE,"IN","ibuprofen",NA,NA,"C01EB16",NA,NA,NA,NA
"00904585361",197805,5640,FALSE,"IN","ibuprofen",NA,NA,"G02CC01",NA,NA,NA,NA
"00904585361",197805,5640,FALSE,"IN","ibuprofen",NA,NA,"M01AE01",NA,NA,NA,NA
"00904585361",197805,5640,FALSE,"IN","ibuprofen",NA,NA,"M02AA13",NA,NA,NA,NA
"00904585361",197805,5640,FALSE,"IN","ibuprofen",NA,NA,"R02AX02",NA,NA,NA,NA
"00904585461",197806,5640,FALSE,"IN","ibuprofen",NA,NA,"C01EB16",NA,NA,NA,NA
"00904585461",197806,5640,FALSE,"IN","ibuprofen",NA,NA,"G02CC01",NA,NA,NA,NA
"00904585461",197806,5640,FALSE,"IN","ibuprofen",NA,NA,"M01AE01",NA,NA,NA,NA
"00904585461",197806,5640,FALSE,"IN","ibuprofen",NA,NA,"M02AA13",NA,NA,NA,NA
"00904585461",197806,5640,FALSE,"IN","ibuprofen",NA,NA,"R02AX02",NA,NA,NA,NA
"00904585861",308047,596,FALSE,"IN","alprazolam",NA,NA,"N05BA12",NA,NA,NA,NA
"00904586061",197321,596,FALSE,"IN","alprazolam",NA,NA,"N05BA12",NA,NA,NA,NA
"00904586761",312941,36437,FALSE,"IN","sertraline",NA,NA,"N06AB06",NA,NA,NA,NA
"00904588061",197591,3322,FALSE,"IN","diazepam",NA,NA,"N05BA01",NA,NA,NA,NA
"00904588861",346574,10438,FALSE,"IN","theophylline",NA,NA,"R03DA04",NA,NA,NA,NA
"00904589161",904458,42463,FALSE,"IN","pravastatin",NA,NA,"C10AA03",NA,NA,NA,NA
"00904589261",904467,42463,FALSE,"IN","pravastatin",NA,NA,"C10AA03",NA,NA,NA,NA
"00904589361",904475,42463,FALSE,"IN","pravastatin",NA,NA,"C10AA03",NA,NA,NA,NA
"00904589430",198857,9796,FALSE,"IN","simethicone",NA,NA,NA,NA,NA,NA,NA
"00904591361",993687,42347,FALSE,"IN","bupropion",NA,NA,"N06AX12",NA,NA,NA,NA
"00904592161",197604,3407,FALSE,"IN","digoxin",NA,NA,"C01AA05",NA,NA,NA,NA
"00904592261",197606,3407,FALSE,"IN","digoxin",NA,NA,"C01AA05",NA,NA,NA,NA
"00904592861",896758,6185,FALSE,"IN","labetalol",NA,NA,"C07AG01",NA,NA,NA,NA
"00904592961",896762,6185,FALSE,"IN","labetalol",NA,NA,"C07AG01",NA,NA,NA,NA
"00904595961",197518,2582,FALSE,"IN","clindamycin",NA,NA,"D10AF01",NA,NA,NA,NA
"00904595961",197518,2582,FALSE,"IN","clindamycin",NA,NA,"G01AA10",NA,NA,NA,NA
"00904595961",197518,2582,FALSE,"IN","clindamycin",NA,NA,"J01FF01",NA,NA,NA,NA
"00904597361",312828,35636,FALSE,"IN","risperidone","3-(2-(4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl)ethyl)-6,7,8,9-tetrahydro-2-methyl-4H-pyrido(1,2-A)pyrimidin-4-one",NA,"N05AX08",NA,NA,NA,NA
"00904597661",312831,35636,FALSE,"IN","risperidone","3-(2-(4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl)ethyl)-6,7,8,9-tetrahydro-2-methyl-4H-pyrido(1,2-A)pyrimidin-4-one",NA,"N05AX08",NA,NA,NA,NA
"00904598061",197900,6470,FALSE,"IN","lorazepam",NA,NA,"N05BA06",NA,NA,NA,NA
"00904600161",311288,114477,FALSE,"IN","levetiracetam",NA,NA,"N03AX14",NA,NA,NA,NA
"00904600761",197900,6470,FALSE,"IN","lorazepam",NA,NA,"N05BA06",NA,NA,NA,NA
"00904600861",197901,6470,FALSE,"IN","lorazepam",NA,NA,"N05BA06",NA,NA,NA,NA
"00904605161",311288,114477,FALSE,"IN","levetiracetam",NA,NA,"N03AX14",NA,NA,NA,NA
"00904605261",311289,114477,FALSE,"IN","levetiracetam",NA,NA,"N03AX14",NA,NA,NA,NA
"00904608261",854876,39993,FALSE,"IN","zolpidem",NA,NA,"N05CF02",NA,NA,NA,NA
"00904608461",283672,2556,FALSE,"IN","citalopram",NA,NA,"N06AB04",NA,NA,NA,NA
"00904608561",200371,2556,FALSE,"IN","citalopram",NA,NA,"N06AB04",NA,NA,NA,NA
"00904610161",197527,2598,FALSE,"IN","clonazepam",NA,NA,"N03AE01",NA,NA,NA,NA
"00904612861",313219,37798,FALSE,"IN","terazosin",NA,NA,"G04CA03",5,"mg","O",NA
"00904612961",993687,42347,FALSE,"IN","bupropion",NA,NA,"N06AX12",NA,NA,NA,NA
"00904615661",863669,77492,FALSE,"IN","tamsulosin",NA,NA,"G04CA02",0.4,"mg","O",NA
"00904617261",308979,2002,FALSE,"IN","carbamazepine",NA,NA,"N03AF01",NA,NA,NA,NA
"00904622161",858747,62427,FALSE,"IN","ursodeoxycholate",NA,NA,NA,NA,NA,NA,NA
"00904623561",314200,40790,FALSE,"IN","pantoprazole",NA,NA,"A02BC02",NA,NA,NA,NA
"00904623761",197444,2019,TRUE,"IN","carbidopa",NA,NA,NA,NA,NA,NA,NA
"00904623761",197444,6375,TRUE,"IN","levodopa",NA,NA,"N04BA01",NA,NA,NA,NA
"00904623761",197444,103990,TRUE,"MIN","carbidopa / levodopa",NA,NA,NA,NA,NA,NA,NA
"00904624261",997229,135447,FALSE,"IN","donepezil",NA,NA,"N06DA02",7.5,"mg","O",NA
"00904626908",314286,115698,FALSE,"IN","ziprasidone",NA,NA,"N05AE04",NA,NA,NA,NA
"00904627008",313776,115698,FALSE,"IN","ziprasidone",NA,NA,"N05AE04",NA,NA,NA,NA
"00904627108",313777,115698,FALSE,"IN","ziprasidone",NA,NA,"N05AE04",NA,NA,NA,NA
"00904627208",313778,115698,FALSE,"IN","ziprasidone",NA,NA,"N05AE04",NA,NA,NA,NA
"00904627761",312744,51272,FALSE,"IN","quetiapine",NA,NA,"N05AH04",NA,NA,NA,NA
"00904627861",616487,51272,FALSE,"IN","quetiapine",NA,NA,"N05AH04",NA,NA,NA,NA
"00904627961",312743,51272,FALSE,"IN","quetiapine",NA,NA,"N05AH04",NA,NA,NA,NA
"00904628061",317174,51272,FALSE,"IN","quetiapine",NA,NA,"N05AH04",NA,NA,NA,NA
"00904628361",200034,61381,FALSE,"IN","olanzapine",NA,NA,"N05AH03",NA,NA,NA,NA
"00904628889",318272,1191,FALSE,"IN","aspirin",NA,NA,"A01AD05",NA,NA,NA,NA
"00904628889",318272,1191,FALSE,"IN","aspirin",NA,NA,"B01AC06",NA,NA,NA,NA
"00904628889",318272,1191,FALSE,"IN","aspirin",NA,NA,"N02BA01",NA,NA,NA,NA
"00904629061",617312,83367,FALSE,"IN","atorvastatin",NA,NA,"C10AA05",NA,NA,NA,NA
"00904629161",617310,83367,FALSE,"IN","atorvastatin",NA,NA,"C10AA05",NA,NA,NA,NA
"00904629261",617311,83367,FALSE,"IN","atorvastatin",NA,NA,"C10AA05",NA,NA,NA,NA
"00904629304",259255,83367,FALSE,"IN","atorvastatin",NA,NA,"C10AA05",NA,NA,NA,NA
"00904629461",309362,32968,FALSE,"IN","clopidogrel",NA,NA,"B01AC04",NA,NA,NA,NA
"00904630061",686924,20352,FALSE,"IN","carvedilol",NA,NA,"C07AG02",NA,NA,NA,NA
"00904630161",200031,20352,FALSE,"IN","carvedilol",NA,NA,"C07AG02",NA,NA,NA,NA
"00904630261",200032,20352,FALSE,"IN","carvedilol",NA,NA,"C07AG02",NA,NA,NA,NA
"00904630361",200033,20352,FALSE,"IN","carvedilol",NA,NA,"C07AG02",NA,NA,NA,NA
"00904630477",1052760,52356,FALSE,"IN","magnesium citrate",NA,NA,"A06AD19",NA,NA,NA,NA
"00904630477",1052760,52356,FALSE,"IN","magnesium citrate",NA,NA,"A12CC04",NA,NA,NA,NA
"00904630477",1052760,52356,FALSE,"IN","magnesium citrate",NA,NA,"B05CB03",NA,NA,NA,NA
"00904630521",198776,33290,FALSE,"IN","phenol",NA,NA,"C05BB05",NA,NA,NA,NA
"00904630521",198776,33290,FALSE,"IN","phenol",NA,NA,"D08AE03",NA,NA,NA,NA
"00904630521",198776,33290,FALSE,"IN","phenol",NA,NA,"N01BX03",NA,NA,NA,NA
"00904630521",198776,33290,FALSE,"IN","phenol",NA,NA,"R02AA19",NA,NA,NA,NA
"00904632261",866427,6918,FALSE,"IN","metoprolol",NA,NA,"C07AB02",NA,NA,NA,NA
"00904632361",866436,6918,FALSE,"IN","metoprolol",NA,NA,"C07AB02",NA,NA,NA,NA
"00904632461",866412,6918,FALSE,"IN","metoprolol",NA,NA,"C07AB02",NA,NA,NA,NA
"00904632661",861007,6809,FALSE,"IN","metformin",NA,NA,"A10BA02",2,"g","O",NA
"00904634061",866924,6918,FALSE,"IN","metoprolol",NA,NA,"C07AB02",NA,NA,NA,NA
"00904634161",866514,6918,FALSE,"IN","metoprolol",NA,NA,"C07AB02",NA,NA,NA,NA
"00904635161",199884,82122,FALSE,"IN","levofloxacin",NA,NA,"J01MA12",NA,NA,NA,NA
"00904635161",199884,82122,FALSE,"IN","levofloxacin",NA,NA,"S01AE05",NA,NA,NA,NA
"00904635261",199885,82122,FALSE,"IN","levofloxacin",NA,NA,"J01MA12",NA,NA,NA,NA
"00904635261",199885,82122,FALSE,"IN","levofloxacin",NA,NA,"S01AE05",NA,NA,NA,NA
"00904635361",311296,82122,FALSE,"IN","levofloxacin",NA,NA,"J01MA12",NA,NA,NA,NA
"00904635361",311296,82122,FALSE,"IN","levofloxacin",NA,NA,"S01AE05",NA,NA,NA,NA
"00904635761",312828,35636,FALSE,"IN","risperidone","3-(2-(4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl)ethyl)-6,7,8,9-tetrahydro-2-methyl-4H-pyrido(1,2-A)pyrimidin-4-one",NA,"N05AX08",NA,NA,NA,NA
"00904635861",312829,35636,FALSE,"IN","risperidone","3-(2-(4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl)ethyl)-6,7,8,9-tetrahydro-2-methyl-4H-pyrido(1,2-A)pyrimidin-4-one",NA,"N05AX08",NA,NA,NA,NA
"00904635961",312830,35636,FALSE,"IN","risperidone","3-(2-(4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl)ethyl)-6,7,8,9-tetrahydro-2-methyl-4H-pyrido(1,2-A)pyrimidin-4-one",NA,"N05AX08",NA,NA,NA,NA
"00904636061",312831,35636,FALSE,"IN","risperidone","3-(2-(4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl)ethyl)-6,7,8,9-tetrahydro-2-methyl-4H-pyrido(1,2-A)pyrimidin-4-one",NA,"N05AX08",NA,NA,NA,NA
"00904636345",1099563,40254,FALSE,"IN","valproate",NA,NA,NA,NA,NA,NA,NA
"00904636445",1099569,40254,FALSE,"IN","valproate",NA,NA,NA,NA,NA,NA,NA
"00904636561",835603,10689,FALSE,"IN","tramadol",NA,NA,"N02AX02",NA,NA,NA,NA
"00904636761",596930,72625,FALSE,"IN","duloxetine",NA,NA,"N06AX21",NA,NA,NA,NA
"00904636961",308136,17767,FALSE,"IN","amlodipine",NA,NA,"C08CA01",NA,NA,NA,NA
"00904637061",197361,17767,FALSE,"IN","amlodipine",NA,NA,"C08CA01",NA,NA,NA,NA
"00904637361",312845,72302,FALSE,"IN","ropinirole",NA,NA,"N04BC04",NA,NA,NA,NA
"00904637461",314208,72302,FALSE,"IN","ropinirole",NA,NA,"N04BC04",NA,NA,NA,NA
"00904637661",314154,61381,FALSE,"IN","olanzapine",NA,NA,"N05AH03",NA,NA,NA,NA
"00904637761",312078,61381,FALSE,"IN","olanzapine",NA,NA,"N05AH03",NA,NA,NA,NA
"00904639161",979485,52175,FALSE,"IN","losartan",NA,NA,"C09CA01",NA,NA,NA,NA
